url,status,pageType,indexable,indexabilityStatus,inSitemap,canonical,canonicalTarget,canonicalSelfReferencing,robots,issueCodes
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-1,200,product,true,indexable,true,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-1,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-1,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-2,200,product,true,indexable,true,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-2,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-2,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-full-seelve-t-shirt,200,product,true,indexable,true,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-full-seelve-t-shirt,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-full-seelve-t-shirt,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-4,200,product,true,indexable,true,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-4,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-4,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-dark-green-t-shirt,200,product,true,indexable,true,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-dark-green-t-shirt,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-dark-green-t-shirt,true,,title_length|meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-trunk,200,product,true,indexable,true,https://triprindia.com/products/men-trunk,https://triprindia.com/products/men-trunk,true,,missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-printed-trunk-black,200,product,true,indexable,true,https://triprindia.com/products/men-printed-trunk-black,https://triprindia.com/products/men-printed-trunk-black,true,,missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-printed-multicolor-trunk,200,product,true,indexable,true,https://triprindia.com/products/men-printed-multicolor-trunk,https://triprindia.com/products/men-printed-multicolor-trunk,true,,missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/pack-of-2-men-multicolor-printed-trunk,200,product,true,indexable,true,https://triprindia.com/products/pack-of-2-men-multicolor-printed-trunk,https://triprindia.com/products/pack-of-2-men-multicolor-printed-trunk,true,,missing_image_alt|serp_title_h1_mismatch|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/pack-of-2-men-printed-multicolor-trunks,200,product,true,indexable,true,https://triprindia.com/products/pack-of-2-men-printed-multicolor-trunks,https://triprindia.com/products/pack-of-2-men-printed-multicolor-trunks,true,,missing_image_alt|serp_title_h1_mismatch|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/tank-tops-combo-pack-of-2-navyblue,200,product,true,indexable,true,https://triprindia.com/products/tank-tops-combo-pack-of-2-navyblue,https://triprindia.com/products/tank-tops-combo-pack-of-2-navyblue,true,,title_length|meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-colorblock-tank-tops-pack-of-2,200,product,true,indexable,true,https://triprindia.com/products/men-colorblock-tank-tops-pack-of-2,https://triprindia.com/products/men-colorblock-tank-tops-pack-of-2,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-tank-tops-pack-of-9,200,product,true,indexable,true,https://triprindia.com/products/men-tank-tops-pack-of-9,https://triprindia.com/products/men-tank-tops-pack-of-9,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
https://triprindia.com/products/men-tank-tops-pack-of-10,200,product,true,indexable,true,https://triprindia.com/products/men-tank-tops-pack-of-10,https://triprindia.com/products/men-tank-tops-pack-of-10,true,,meta_description_length|missing_image_alt|image_alt_duplicate_on_page|image_missing_dimensions|lazy_loading_missing
